config,seed,module,metric,value
A_1fail,4,GridScenario.rsu[2].appl,L4_candidates_used,0
A_1fail,4,GridScenario.rsu[2].appl,L6_quality_level,100
A_1fail,4,GridScenario.rsu[2].appl,L6_degradation_activations,0
A_1fail,4,GridScenario.rsu[2].appl,L6_speed_guidance_kmh,100
A_1fail,4,GridScenario.rsu[2].appl,L6_coordination_mode,0
A_1fail,4,GridScenario.rsu[2].appl,L5_i_am_failed,0
A_1fail,4,GridScenario.rsu[2].appl,L5_neighbors_tracked,3
A_1fail,4,GridScenario.rsu[2].appl,L5_failures_detected,1
A_1fail,4,GridScenario.rsu[2].appl,L5_false_alarm_recoveries,0
A_1fail,4,GridScenario.rsu[2].appl,L5_first_detection_time,63
A_1fail,4,GridScenario.rsu[2].appl,L5_pressure_spikes,24
A_1fail,4,GridScenario.rsu[2].appl,generatedWSMs,0
A_1fail,4,GridScenario.rsu[2].appl,receivedWSMs,0
A_1fail,4,GridScenario.rsu[2].appl,generatedBSMs,200
A_1fail,4,GridScenario.rsu[2].appl,receivedBSMs,37563
A_1fail,4,GridScenario.rsu[2].appl,generatedWSAs,0
A_1fail,4,GridScenario.rsu[2].appl,receivedWSAs,0
A_1fail,4,GridScenario.rsu[2].nic.phy80211p,busyTime,0.02850276000002
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,37563
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,SentPackets,200
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,RetriesExceeded,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,17250
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,TotalLostPackets,17250
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,TooLittleTime,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,200
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,SlotsBackoff,289
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,NumInternalContention,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,totalBusyTime,5.70096
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,retriesExceeded:count,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,sentAcks:count,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,sentPackets:count,200
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,collisions:count,0
A_1fail,4,GridScenario.rsu[2].nic.mac1609_4,channelBusy:timeavg,0.02850480000002
A_1fail,4,GridScenario.rsu[3].appl,TIMING_avg_ms,0.065839755
A_1fail,4,GridScenario.rsu[3].appl,TIMING_max_ms,0.161709
A_1fail,4,GridScenario.rsu[3].appl,TIMING_min_ms,0.000833
A_1fail,4,GridScenario.rsu[3].appl,GT_network_waiting,26630
A_1fail,4,GridScenario.rsu[3].appl,L0_replay_rejections,0
A_1fail,4,GridScenario.rsu[3].appl,L0_auth_rejections,0
A_1fail,4,GridScenario.rsu[3].appl,L1B_max_drift_observed,0
A_1fail,4,GridScenario.rsu[3].appl,L1B_drift_rejections,0
A_1fail,4,GridScenario.rsu[3].appl,L1C_max_xcheck_gap,4
A_1fail,4,GridScenario.rsu[3].appl,L1C_avg_xcheck_gap,0.225
A_1fail,4,GridScenario.rsu[3].appl,L1C_xcheck_rejections,0
A_1fail,4,GridScenario.rsu[3].appl,L4_dest_from_v2x,0
A_1fail,4,GridScenario.rsu[3].appl,L4_dest_inside_skipped,0
A_1fail,4,GridScenario.rsu[3].appl,L4_dest_fallback,0
A_1fail,4,GridScenario.rsu[3].appl,GT_waiting_seconds,8431
A_1fail,4,GridScenario.rsu[3].appl,REAL_wait_seconds,96565
A_1fail,4,GridScenario.rsu[3].appl,REAL_distance,5818075.7442606
A_1fail,4,GridScenario.rsu[3].appl,L1A_total_measurements,200
A_1fail,4,GridScenario.rsu[3].appl,L1A_max_queue,94
A_1fail,4,GridScenario.rsu[3].appl,L1A_avg_queue_length,42.155
A_1fail,4,GridScenario.rsu[3].appl,L1A_avg_pressure,43.02
A_1fail,4,GridScenario.rsu[3].appl,L1B_valid_rate_percent,100
A_1fail,4,GridScenario.rsu[3].appl,VEH_total_waiting_seconds,8431
A_1fail,4,GridScenario.rsu[3].appl,L1B_byzantine_detections,0
A_1fail,4,GridScenario.rsu[3].appl,L2_decisions,200
A_1fail,4,GridScenario.rsu[3].appl,L2_avg_green_time,42.56
A_1fail,4,GridScenario.rsu[3].appl,L2_state_light,30
A_1fail,4,GridScenario.rsu[3].appl,L2_state_moderate,24
A_1fail,4,GridScenario.rsu[3].appl,L2_state_heavy,15
A_1fail,4,GridScenario.rsu[3].appl,L2_state_congested,131
A_1fail,4,GridScenario.rsu[3].appl,L3_voting_rounds,200
A_1fail,4,GridScenario.rsu[3].appl,L2_light_actuations,0
A_1fail,4,GridScenario.rsu[3].appl,L3_votes_collected,0
A_1fail,4,GridScenario.rsu[3].appl,L3_avg_voted_green,42.56
A_1fail,4,GridScenario.rsu[3].appl,L4_reroute_commands_sent,0
A_1fail,4,GridScenario.rsu[3].appl,L4_vehicles_rerouted,0
A_1fail,4,GridScenario.rsu[3].appl,L4_greedy_evaluations,0
A_1fail,4,GridScenario.rsu[3].appl,L4_actuations,0
A_1fail,4,GridScenario.rsu[3].appl,L4_candidates_used,0
A_1fail,4,GridScenario.rsu[3].appl,L6_quality_level,100
A_1fail,4,GridScenario.rsu[3].appl,L6_degradation_activations,0
A_1fail,4,GridScenario.rsu[3].appl,L6_speed_guidance_kmh,100
A_1fail,4,GridScenario.rsu[3].appl,L6_coordination_mode,0
A_1fail,4,GridScenario.rsu[3].appl,L5_i_am_failed,0
A_1fail,4,GridScenario.rsu[3].appl,L5_neighbors_tracked,3
A_1fail,4,GridScenario.rsu[3].appl,L5_failures_detected,1
A_1fail,4,GridScenario.rsu[3].appl,L5_false_alarm_recoveries,0
A_1fail,4,GridScenario.rsu[3].appl,L5_first_detection_time,63
A_1fail,4,GridScenario.rsu[3].appl,L5_pressure_spikes,17
A_1fail,4,GridScenario.rsu[3].appl,generatedWSMs,0
A_1fail,4,GridScenario.rsu[3].appl,receivedWSMs,0
A_1fail,4,GridScenario.rsu[3].appl,generatedBSMs,200
A_1fail,4,GridScenario.rsu[3].appl,receivedBSMs,35976
A_1fail,4,GridScenario.rsu[3].appl,generatedWSAs,0
A_1fail,4,GridScenario.rsu[3].appl,receivedWSAs,0
A_1fail,4,GridScenario.rsu[3].nic.phy80211p,busyTime,0.02850276000002
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,35976
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,SentPackets,200
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,RetriesExceeded,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,18837
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,TotalLostPackets,18837
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,TooLittleTime,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,200
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,SlotsBackoff,307
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,NumInternalContention,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,totalBusyTime,5.700960221631
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,retriesExceeded:count,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,sentAcks:count,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,sentPackets:count,200
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,collisions:count,0
A_1fail,4,GridScenario.rsu[3].nic.mac1609_4,channelBusy:timeavg,0.028504801108175
A_1fail,4,GridScenario.rsu[4].appl,TIMING_avg_ms,0.07192272
A_1fail,4,GridScenario.rsu[4].appl,TIMING_max_ms,0.187625
A_1fail,4,GridScenario.rsu[4].appl,TIMING_min_ms,0.000791
A_1fail,4,GridScenario.rsu[4].appl,GT_network_waiting,26630
A_1fail,4,GridScenario.rsu[4].appl,L0_replay_rejections,0
A_1fail,4,GridScenario.rsu[4].appl,L0_auth_rejections,0
A_1fail,4,GridScenario.rsu[4].appl,L1B_max_drift_observed,0
A_1fail,4,GridScenario.rsu[4].appl,L1B_drift_rejections,0
A_1fail,4,GridScenario.rsu[4].appl,L1C_max_xcheck_gap,4
A_1fail,4,GridScenario.rsu[4].appl,L1C_avg_xcheck_gap,0.255
A_1fail,4,GridScenario.rsu[4].appl,L1C_xcheck_rejections,0
A_1fail,4,GridScenario.rsu[4].appl,L4_dest_from_v2x,0
A_1fail,4,GridScenario.rsu[4].appl,L4_dest_inside_skipped,0
A_1fail,4,GridScenario.rsu[4].appl,L4_dest_fallback,0
A_1fail,4,GridScenario.rsu[4].appl,GT_waiting_seconds,10747
A_1fail,4,GridScenario.rsu[4].appl,REAL_wait_seconds,127854
A_1fail,4,GridScenario.rsu[4].appl,REAL_distance,6798105.2728733
A_1fail,4,GridScenario.rsu[4].appl,L1A_total_measurements,200
A_1fail,4,GridScenario.rsu[4].appl,L1A_max_queue,125
A_1fail,4,GridScenario.rsu[4].appl,L1A_avg_queue_length,53.735
A_1fail,4,GridScenario.rsu[4].appl,L1A_avg_pressure,54.725
A_1fail,4,GridScenario.rsu[4].appl,L1B_valid_rate_percent,100
A_1fail,4,GridScenario.rsu[4].appl,VEH_total_waiting_seconds,10747
A_1fail,4,GridScenario.rsu[4].appl,L1B_byzantine_detections,0
A_1fail,4,GridScenario.rsu[4].appl,L2_decisions,200
A_1fail,4,GridScenario.rsu[4].appl,L2_avg_green_time,43.5
A_1fail,4,GridScenario.rsu[4].appl,L2_state_light,24
A_1fail,4,GridScenario.rsu[4].appl,L2_state_moderate,24
A_1fail,4,GridScenario.rsu[4].appl,L2_state_heavy,13
A_1fail,4,GridScenario.rsu[4].appl,L2_state_congested,139
A_1fail,4,GridScenario.rsu[4].appl,L3_voting_rounds,200
A_1fail,4,GridScenario.rsu[4].appl,L2_light_actuations,0
A_1fail,4,GridScenario.rsu[4].appl,L3_votes_collected,0
A_1fail,4,GridScenario.rsu[4].appl,L3_avg_voted_green,43.5
A_1fail,4,GridScenario.rsu[4].appl,L4_reroute_commands_sent,0
A_1fail,4,GridScenario.rsu[4].appl,L4_vehicles_rerouted,0
A_1fail,4,GridScenario.rsu[4].appl,L4_greedy_evaluations,0
A_1fail,4,GridScenario.rsu[4].appl,L4_actuations,0
A_1fail,4,GridScenario.rsu[4].appl,L4_candidates_used,0
A_1fail,4,GridScenario.rsu[4].appl,L6_quality_level,100
A_1fail,4,GridScenario.rsu[4].appl,L6_degradation_activations,0
A_1fail,4,GridScenario.rsu[4].appl,L6_speed_guidance_kmh,100
A_1fail,4,GridScenario.rsu[4].appl,L6_coordination_mode,0
A_1fail,4,GridScenario.rsu[4].appl,L5_i_am_failed,0
A_1fail,4,GridScenario.rsu[4].appl,L5_neighbors_tracked,3
A_1fail,4,GridScenario.rsu[4].appl,L5_failures_detected,1
A_1fail,4,GridScenario.rsu[4].appl,L5_false_alarm_recoveries,0
A_1fail,4,GridScenario.rsu[4].appl,L5_first_detection_time,63
A_1fail,4,GridScenario.rsu[4].appl,L5_pressure_spikes,17
A_1fail,4,GridScenario.rsu[4].appl,generatedWSMs,0
A_1fail,4,GridScenario.rsu[4].appl,receivedWSMs,0
A_1fail,4,GridScenario.rsu[4].appl,generatedBSMs,200
A_1fail,4,GridScenario.rsu[4].appl,receivedBSMs,36455
A_1fail,4,GridScenario.rsu[4].appl,generatedWSAs,0
A_1fail,4,GridScenario.rsu[4].appl,receivedWSAs,0
A_1fail,4,GridScenario.rsu[4].nic.phy80211p,busyTime,0.02850276000002
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,36455
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,SentPackets,200
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,SentAcknowledgements,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,RetriesExceeded,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,18358
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,TotalLostPackets,18358
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,TooLittleTime,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,200
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,SlotsBackoff,325
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,NumInternalContention,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,totalBusyTime,5.70096
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,retriesExceeded:count,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,sentAcks:count,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,sentPackets:count,200
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,collisions:count,0
A_1fail,4,GridScenario.rsu[4].nic.mac1609_4,channelBusy:timeavg,0.02850480000002
A_1fail,5,GridScenario.rsu[0].appl,TIMING_avg_ms,0.019506288135593
A_1fail,5,GridScenario.rsu[0].appl,TIMING_max_ms,0.050083
A_1fail,5,GridScenario.rsu[0].appl,TIMING_min_ms,0.001916
A_1fail,5,GridScenario.rsu[0].appl,GT_network_waiting,27263
A_1fail,5,GridScenario.rsu[0].appl,L0_replay_rejections,0
A_1fail,5,GridScenario.rsu[0].appl,L0_auth_rejections,0
A_1fail,5,GridScenario.rsu[0].appl,L1B_max_drift_observed,0
A_1fail,5,GridScenario.rsu[0].appl,L1B_drift_rejections,0
A_1fail,5,GridScenario.rsu[0].appl,L1C_max_xcheck_gap,0
A_1fail,5,GridScenario.rsu[0].appl,L1C_avg_xcheck_gap,0
A_1fail,5,GridScenario.rsu[0].appl,L1C_xcheck_rejections,0
A_1fail,5,GridScenario.rsu[0].appl,L4_dest_from_v2x,0
A_1fail,5,GridScenario.rsu[0].appl,L4_dest_inside_skipped,0
A_1fail,5,GridScenario.rsu[0].appl,L4_dest_fallback,0
A_1fail,5,GridScenario.rsu[0].appl,GT_waiting_seconds,14492
A_1fail,5,GridScenario.rsu[0].appl,REAL_wait_seconds,160517
A_1fail,5,GridScenario.rsu[0].appl,REAL_distance,8820421.6503157
A_1fail,5,GridScenario.rsu[0].appl,L1A_total_measurements,59
A_1fail,5,GridScenario.rsu[0].appl,L1A_max_queue,25
A_1fail,5,GridScenario.rsu[0].appl,L1A_avg_queue_length,9.5254237288136
A_1fail,5,GridScenario.rsu[0].appl,L1A_avg_pressure,10.881355932203
A_1fail,5,GridScenario.rsu[0].appl,L1B_valid_rate_percent,100
A_1fail,5,GridScenario.rsu[0].appl,VEH_total_waiting_seconds,562
A_1fail,5,GridScenario.rsu[0].appl,L1B_byzantine_detections,0
A_1fail,5,GridScenario.rsu[0].appl,L2_decisions,59
A_1fail,5,GridScenario.rsu[0].appl,L2_avg_green_time,30.881355932203
A_1fail,5,GridScenario.rsu[0].appl,L2_state_light,20
A_1fail,5,GridScenario.rsu[0].appl,L2_state_moderate,18
A_1fail,5,GridScenario.rsu[0].appl,L2_state_heavy,21
A_1fail,5,GridScenario.rsu[0].appl,L2_state_congested,0
A_1fail,5,GridScenario.rsu[0].appl,L3_voting_rounds,59
A_1fail,5,GridScenario.rsu[0].appl,L2_light_actuations,0
A_1fail,5,GridScenario.rsu[0].appl,L3_votes_collected,0
A_1fail,5,GridScenario.rsu[0].appl,L3_avg_voted_green,30.881355932203
A_1fail,5,GridScenario.rsu[0].appl,L4_reroute_commands_sent,0
A_1fail,5,GridScenario.rsu[0].appl,L4_vehicles_rerouted,0
A_1fail,5,GridScenario.rsu[0].appl,L4_greedy_evaluations,0
A_1fail,5,GridScenario.rsu[0].appl,L4_actuations,0
A_1fail,5,GridScenario.rsu[0].appl,L4_candidates_used,0
A_1fail,5,GridScenario.rsu[0].appl,L6_quality_level,100
A_1fail,5,GridScenario.rsu[0].appl,L6_degradation_activations,0
A_1fail,5,GridScenario.rsu[0].appl,L6_speed_guidance_kmh,100
A_1fail,5,GridScenario.rsu[0].appl,L6_coordination_mode,0
A_1fail,5,GridScenario.rsu[0].appl,L5_i_am_failed,1
A_1fail,5,GridScenario.rsu[0].appl,L5_neighbors_tracked,4
A_1fail,5,GridScenario.rsu[0].appl,L5_failures_detected,0
A_1fail,5,GridScenario.rsu[0].appl,L5_false_alarm_recoveries,0
A_1fail,5,GridScenario.rsu[0].appl,L5_first_detection_time,-1
A_1fail,5,GridScenario.rsu[0].appl,L5_pressure_spikes,5
A_1fail,5,GridScenario.rsu[0].appl,generatedWSMs,0
A_1fail,5,GridScenario.rsu[0].appl,receivedWSMs,0
A_1fail,5,GridScenario.rsu[0].appl,generatedBSMs,60
A_1fail,5,GridScenario.rsu[0].appl,receivedBSMs,50574
A_1fail,5,GridScenario.rsu[0].appl,generatedWSAs,0
A_1fail,5,GridScenario.rsu[0].appl,receivedWSAs,0
A_1fail,5,GridScenario.rsu[0].nic.phy80211p,busyTime,0.02847364000002
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,50574
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,SentPackets,60
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,RetriesExceeded,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,4183
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,TotalLostPackets,4183
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,TooLittleTime,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,60
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,SlotsBackoff,94
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,NumInternalContention,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,totalBusyTime,5.689276
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,retriesExceeded:count,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,sentAcks:count,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,sentPackets:count,60
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,collisions:count,0
A_1fail,5,GridScenario.rsu[0].nic.mac1609_4,channelBusy:timeavg,0.02844638000002
A_1fail,5,GridScenario.rsu[1].appl,TIMING_avg_ms,0.179436045
A_1fail,5,GridScenario.rsu[1].appl,TIMING_max_ms,20.005541
A_1fail,5,GridScenario.rsu[1].appl,TIMING_min_ms,0.000958
A_1fail,5,GridScenario.rsu[1].appl,GT_network_waiting,27263
A_1fail,5,GridScenario.rsu[1].appl,L0_replay_rejections,0
A_1fail,5,GridScenario.rsu[1].appl,L0_auth_rejections,0
A_1fail,5,GridScenario.rsu[1].appl,L1B_max_drift_observed,0
A_1fail,5,GridScenario.rsu[1].appl,L1B_drift_rejections,0
A_1fail,5,GridScenario.rsu[1].appl,L1C_max_xcheck_gap,1
A_1fail,5,GridScenario.rsu[1].appl,L1C_avg_xcheck_gap,0.04
A_1fail,5,GridScenario.rsu[1].appl,L1C_xcheck_rejections,0
A_1fail,5,GridScenario.rsu[1].appl,L4_dest_from_v2x,0
A_1fail,5,GridScenario.rsu[1].appl,L4_dest_inside_skipped,0
A_1fail,5,GridScenario.rsu[1].appl,L4_dest_fallback,0
A_1fail,5,GridScenario.rsu[1].appl,GT_waiting_seconds,11504
A_1fail,5,GridScenario.rsu[1].appl,REAL_wait_seconds,134787
A_1fail,5,GridScenario.rsu[1].appl,REAL_distance,6911078.8744157
A_1fail,5,GridScenario.rsu[1].appl,L1A_total_measurements,200
A_1fail,5,GridScenario.rsu[1].appl,L1A_max_queue,140
A_1fail,5,GridScenario.rsu[1].appl,L1A_avg_queue_length,57.52
A_1fail,5,GridScenario.rsu[1].appl,L1A_avg_pressure,58.48
A_1fail,5,GridScenario.rsu[1].appl,L1B_valid_rate_percent,100
A_1fail,5,GridScenario.rsu[1].appl,VEH_total_waiting_seconds,11504
A_1fail,5,GridScenario.rsu[1].appl,L1B_byzantine_detections,0
A_1fail,5,GridScenario.rsu[1].appl,L2_decisions,200
A_1fail,5,GridScenario.rsu[1].appl,L2_avg_green_time,43.385
A_1fail,5,GridScenario.rsu[1].appl,L2_state_light,24
A_1fail,5,GridScenario.rsu[1].appl,L2_state_moderate,24
A_1fail,5,GridScenario.rsu[1].appl,L2_state_heavy,15
A_1fail,5,GridScenario.rsu[1].appl,L2_state_congested,137
A_1fail,5,GridScenario.rsu[1].appl,L3_voting_rounds,200
A_1fail,5,GridScenario.rsu[1].appl,L2_light_actuations,0
A_1fail,5,GridScenario.rsu[1].appl,L3_votes_collected,0
A_1fail,5,GridScenario.rsu[1].appl,L3_avg_voted_green,43.385
A_1fail,5,GridScenario.rsu[1].appl,L4_reroute_commands_sent,0
A_1fail,5,GridScenario.rsu[1].appl,L4_vehicles_rerouted,0
A_1fail,5,GridScenario.rsu[1].appl,L4_greedy_evaluations,0
A_1fail,5,GridScenario.rsu[1].appl,L4_actuations,0
A_1fail,5,GridScenario.rsu[1].appl,L4_candidates_used,0
A_1fail,5,GridScenario.rsu[1].appl,L6_quality_level,100
A_1fail,5,GridScenario.rsu[1].appl,L6_degradation_activations,0
A_1fail,5,GridScenario.rsu[1].appl,L6_speed_guidance_kmh,100
A_1fail,5,GridScenario.rsu[1].appl,L6_coordination_mode,0
A_1fail,5,GridScenario.rsu[1].appl,L5_i_am_failed,0
A_1fail,5,GridScenario.rsu[1].appl,L5_neighbors_tracked,3
A_1fail,5,GridScenario.rsu[1].appl,L5_failures_detected,1
A_1fail,5,GridScenario.rsu[1].appl,L5_false_alarm_recoveries,0
A_1fail,5,GridScenario.rsu[1].appl,L5_first_detection_time,63
A_1fail,5,GridScenario.rsu[1].appl,L5_pressure_spikes,19
A_1fail,5,GridScenario.rsu[1].appl,generatedWSMs,0
A_1fail,5,GridScenario.rsu[1].appl,receivedWSMs,0
A_1fail,5,GridScenario.rsu[1].appl,generatedBSMs,200
A_1fail,5,GridScenario.rsu[1].appl,receivedBSMs,37971
A_1fail,5,GridScenario.rsu[1].appl,generatedWSAs,0
A_1fail,5,GridScenario.rsu[1].appl,receivedWSAs,0
A_1fail,5,GridScenario.rsu[1].nic.phy80211p,busyTime,0.02840084000002
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,37971
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,SentPackets,200
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,RetriesExceeded,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,16646
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,TotalLostPackets,16646
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,TooLittleTime,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,200
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,SlotsBackoff,300
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,NumInternalContention,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,totalBusyTime,5.689416
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,retriesExceeded:count,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,sentAcks:count,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,sentPackets:count,200
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,collisions:count,0
A_1fail,5,GridScenario.rsu[1].nic.mac1609_4,channelBusy:timeavg,0.02844708000002
A_1fail,5,GridScenario.rsu[2].appl,TIMING_avg_ms,0.071453325
A_1fail,5,GridScenario.rsu[2].appl,TIMING_max_ms,0.603
A_1fail,5,GridScenario.rsu[2].appl,TIMING_min_ms,0.001166
A_1fail,5,GridScenario.rsu[2].appl,GT_network_waiting,27263
A_1fail,5,GridScenario.rsu[2].appl,L0_replay_rejections,0
A_1fail,5,GridScenario.rsu[2].appl,L0_auth_rejections,0
A_1fail,5,GridScenario.rsu[2].appl,L1B_max_drift_observed,0
A_1fail,5,GridScenario.rsu[2].appl,L1B_drift_rejections,0
A_1fail,5,GridScenario.rsu[2].appl,L1C_max_xcheck_gap,988
A_1fail,5,GridScenario.rsu[2].appl,L1C_avg_xcheck_gap,5.125
A_1fail,5,GridScenario.rsu[2].appl,L1C_xcheck_rejections,0
A_1fail,5,GridScenario.rsu[2].appl,L4_dest_from_v2x,0
A_1fail,5,GridScenario.rsu[2].appl,L4_dest_inside_skipped,0
A_1fail,5,GridScenario.rsu[2].appl,L4_dest_fallback,0
A_1fail,5,GridScenario.rsu[2].appl,GT_waiting_seconds,9031
A_1fail,5,GridScenario.rsu[2].appl,REAL_wait_seconds,109796
A_1fail,5,GridScenario.rsu[2].appl,REAL_distance,5882722.3986226
A_1fail,5,GridScenario.rsu[2].appl,L1A_total_measurements,200
A_1fail,5,GridScenario.rsu[2].appl,L1A_max_queue,999
A_1fail,5,GridScenario.rsu[2].appl,L1A_avg_queue_length,50.095
A_1fail,5,GridScenario.rsu[2].appl,L1A_avg_pressure,50.925
A_1fail,5,GridScenario.rsu[2].appl,L1B_valid_rate_percent,100
A_1fail,5,GridScenario.rsu[2].appl,VEH_total_waiting_seconds,10019
A_1fail,5,GridScenario.rsu[2].appl,L1B_byzantine_detections,0
A_1fail,5,GridScenario.rsu[2].appl,L2_decisions,200
A_1fail,5,GridScenario.rsu[2].appl,L2_avg_green_time,43.77
A_1fail,5,GridScenario.rsu[2].appl,L2_state_light,21
A_1fail,5,GridScenario.rsu[2].appl,L2_state_moderate,24
A_1fail,5,GridScenario.rsu[2].appl,L2_state_heavy,17
A_1fail,5,GridScenario.rsu[2].appl,L2_state_congested,138
